video_id,brand_name,product_name,recommendation_score,reason_for_selection,target_audience,key_strengths,critical_weaknesses,comparison_evidence,trigger_sentence,is_ad,sold_at_oliveyoung,status,source_title,source_channel
YbQYszGoeWk,VDL,VDL 커버스테인 하이커버 쿠션,1,VDL 퍼펙팅 쿠션의 업그레이드 버전 비교,유분감 많고 잡티 많은 지성 피부,"커버력 높음, 컬러 밝음, 유분감 거의 안 올라옴, 지속력 좋음","픽싱 너무 빠름 (바르기 어려움), 수정 불가, 피부 상태 많이 탐","검정색은 한 85% 정도 지속된 느낌이라면 얘는 진짜 한 96%는 지속돼 있어요., 얘에 비해서 커버력이 더 올라갔다고 하더라고요.",제가 봤을 때 이건 어떻게 발라야 하는 거냐면 아까 말씀드렸다시피 반드시 피부에 촉촉함이 남아 있을 때요 쿠션을 바르셔야 되고요. 모공 부분만 진짜 빠르게 짧게 밀어 가지고 탁 하고 바로 꾹꾹 눌러서 채워듯이 바르고 마무리는 무조건 힘 약하게 도어 더어 이렇게 마무리를 해 줘야 돼요.,N,Y,정상,💸𝐀𝐥𝐥내돈내산/4𝗸💸  올리브영 랭킹 쿠션 다~~ 모아서 비교 & 팩폭 리뷰‼️‼️ [커버력/지속력/다크닝/수정화장/풀메이크업 등등],10시엔 디붕
YbQYszGoeWk,비디비치,비디비치 누드 퍼펙션 스킨 핏 쿠션,2,글로우 쿠션 중 지속력 좋은 제품으로 여름 사용 가능성 검토,"극건성 (세미 매트 표현), 지성 (광채 표현), 물광/촉촉/투명 메이크업 선호","광이 예쁘게 남, 너무 두껍지 않게 바르면 지속력 좋음, 모공 커버 잘 됨","파우더리한 질감과 궁합 안 좋음, 다크닝 살짝 있음, 시간이 지나면 건조해짐",비디비치가 오늘 가지고 온 것 중에 거의 유일한 글로우 쿠션이에요.,그래서이 쿠션은 극건성 분들이 세미 매트 표현하고 싶거나 아니면 오히려 지성분들이 광차르 표현하고 싶다 할 때 쓸 수 있는 그런 쿠션 느낌인데 바르실 때는 두껍지 않게 바르고 또 부분부분만 파우더 처리해서 바르시면 더 예쁘게 바르실 수 있을 거예요.,N,Y,정상,💸𝐀𝐥𝐥내돈내산/4𝗸💸  올리브영 랭킹 쿠션 다~~ 모아서 비교 & 팩폭 리뷰‼️‼️ [커버력/지속력/다크닝/수정화장/풀메이크업 등등],10시엔 디붕
YbQYszGoeWk,네이밍,네이밍 제로 그래비티 커버 업 쿠션 ,2,인기 있는 스테디셀러 쿠션 재검증,"건성, 복합성","처음 바를 때 예쁨 (커버력, 컬러감, 자연스러운 광), 모공 커버 잘 됨","지속력 아쉬움, 얇게 바르면 날아감, 두껍게 바르면 모공 끼임, 다크닝 살짝 있음",오늘 가지고 온 이 열 개 쿠션 중에 네이밍 쿠션이 제일 핑크빛이 많이 돌거든요.,그래서 적당한 두께감으로 바르면 제일 예쁘게 바를 수 있는데 제가 이리저리 발라본 결과 이런 모공 있는 곳들은 좀 얇게 약간 밀어서 채워듯이 바르고 코 옆부분은 파우더 처리 꼼꼼하게 요렇게 바르는게 제일 괜찮았어요.,N,Y,정상,💸𝐀𝐥𝐥내돈내산/4𝗸💸  올리브영 랭킹 쿠션 다~~ 모아서 비교 & 팩폭 리뷰‼️‼️ [커버력/지속력/다크닝/수정화장/풀메이크업 등등],10시엔 디붕
S_5TrdEZnx0,VDL,VDL 커버스테인 하이커버 쿠션,3,기존 인생 쿠션의 커버력 강화 버전 신상,"고커버 선호, 쿨링감 선호, 21-22호 (V02 컬러 기준)","강력한 커버력, 높은 밀착력, 쿨링감","터치 여러 번 시 구멍에 박힘, 각질 부각","기존 VDL 쿠션, 바닐라코 신상 쿠션, 헤라 실키 스테이 파운데이션, 에스테로더 더블웨어 파운데이션",없음,N,Y,정상,"겁나..현실적인..😲신상 쿠션 8시간 날것의 리뷰🔥 (네이밍, VDL, 클리오, 미샤)",뷰드름 유튜버 인씨
S_5TrdEZnx0,클리오,클리오 킬커버 메쉬 블러 쿠션,1,따끈따끈한 신상 매시 블러 쿠션 리뷰,없음,"쿨링감, 고운 제형 블렌딩, 높은 커버력","시간 지나면 건조함, 모공/흉 구멍 끼임, 피부 트러블 유발","기존 클리오 제품들, 클리오 매쉬 글로우 에센셜 쿠션, 힌스 매시 쿠션, 투쿨포스쿨 에어픽 쿠션, 어버톤 쿠션",비지들 중에 뭐 모공이 많이 없으신 분들도 있을 거고 장각질이 많이 없으신 분들도 계실 거잖아요. 그런 분들은 괜찮지 않을까라는 생각도 들기는 해요.,N,Y,정상,"겁나..현실적인..😲신상 쿠션 8시간 날것의 리뷰🔥 (네이밍, VDL, 클리오, 미샤)",뷰드름 유튜버 인씨
S_5TrdEZnx0,네이밍,네이밍 제로 그래비티 커버 업 쿠션 ,3,리뉴얼된 신상 커버업 쿠션 리뷰,"붉은기 많은 피부, 고커버 선호, 옐로우 베이스 선호, 22호 (화사한 표현 선호 시 톤업 추천)","붉은기 커버, 밀도 높은 모공/흉 커버, 편안한 사용감","다크닝, 시간 지나면 모공/흉 구멍 들뜸/끼임, 제형 묻어남","자빈드 서울 쿠션, 정샘물 쿠션",아마 예상컨데 비탐지들이 언니한테요 제품 찰떡인 거 같아요라고 말씀해 주시는 분들이 꽤 계실 것 같은데 그 이유가 있다면 아마 컬러 때문일 것 같아요. 제가 봐도 컬러가 제 피부에 진짜 잘 받아요. 근데 비탐지들이 알아 주셔야 되는 거는 제가 좀 노란기가 많은 피부라는 거. 그래서 노란기가 많이 없는 비탐지들이라고 하면은요 컬러가 너무 노랗게 느껴지실 수도 있어요. 참고해 주시면 좋을 것 같고요.,N,Y,정상,"겁나..현실적인..😲신상 쿠션 8시간 날것의 리뷰🔥 (네이밍, VDL, 클리오, 미샤)",뷰드름 유튜버 인씨
S_5TrdEZnx0,미샤,미샤 레이어링핏 파인피토뮤신 세럼 쿠션,3,새로 나온 신상 세럼 쿠션 리뷰,"가벼운 사용감 선호, 촉촉한 피부 표현 선호, 건성/심한 수부지, 수정화장용","촉촉함, 가벼운 제형, 다크닝 없음, 편안한 피부, 수정화장 용이","모공/흉 구멍 커버력 부족, BB크림 수준의 커버력","기존 세럼 BB, 토코보 쿠션",이거 쿠션 성분을 한번 확인해 보긴 해야 되는데 만약에 그 세비처럼 조금 가볍게 나온 쿠션이 맞다고 하면은 화대풀이 요런 용도로 써도 될 거 같은데요. 근데 만약에 일반적인 쿠션 성분이랑 동일하다라고 하면은 저는 커버력이나 피부 표현이 더 이쁘게 되는 제품을 사용할 것 같긴 해요.,N,Y,정상,"겁나..현실적인..😲신상 쿠션 8시간 날것의 리뷰🔥 (네이밍, VDL, 클리오, 미샤)",뷰드름 유튜버 인씨
f1B9HMO1Qhc,어바웃톤,어바웃톤 워터 레이어핏 쿠션,5,환절기 피부 고민 해결 및 3단계 베이스 작업 생략,"환절기, 건성 피부, 모공/요철 커버와 글로우함 동시 선호","워터 블러 텍스처, 높은 커버력, 뛰어난 지속력과 예쁜 무너짐",없음,"보통 촉촉한 쿠션 대비 높은 커버력, 기존 어바웃톤 제품보다 수분감 많음, 24시간 지속력/안티다크닝 테스트 통과",모공이 조금 많으신 분들은 모공이 좀 많이 있는 부분을 한번 묻혀서 약간 이렇게 밀어 주세요. 그냥 밀어 버리고 그다음에 이렇게 두드려서 펴발라 주면은 모공을 조금 더 잘 채울 수 있어요.,Y,Y,정상,베이스 완벽 루틴🫖✨ 오돌토돌 귤피부에서 매끈 도자기 피부 만들기✍🏻 w. 어바웃톤 신상 쿠션,안다 ANDA
ea-z0kb4GIg,클리오,클리오 킬커버 파운웨어 쿠션,3,신상 쿠션으로 리뉴얼 버전 리뷰,"적당한 스킨케어 선호, 컬러 테스트 필수","깔끔한 무너짐, 세미 매트-세미 글로우, 요철 부각 없음","다크닝 심함, 붉은기 많은 컬러","기존 파운네어 쿠션과 다름, 매쉬 블러 쿠션+하이글로우 섞은 느낌",스킨케어는 너무 가볍게도 너무 탄탄하게도 말고 진짜 그냥 적당히 해 주시는게 좋아요.,N,Y,정상,❌𝐍𝐎광고/4k❌ 올리브영 쿠션 10종 꼼꼼~하게 비교해봤습니다,10시엔 디붕
ea-z0kb4GIg,투쿨포스쿨,투쿨포스쿨 픽싱 커버 핏 쿠션,2,올리브영 신상 쿠션 라인업,"화장 진하게 하는 편, 유분감 있는 피부, 부분 파우더 처리 가능","높은 커버력, 픽싱력 높음 (얇게 바를 시), 밝은 컬러감","두껍게 발리면 모공 부각, 건조함, 다크닝 심함, 수정 어려움",바닐라코 화이트 쿠션 느낌 (머드팩 굳듯이),그래도 내 피부가 좀 건조하다 하면 요거는 패스하셔야 될 거 같은게 이게 처음 바를 때랑 다르게 좀 굳두듯이 픽싱이 되잖아요. 그러면 저 같이 건조한 피부는 속이 당겨요.,N,Y,정상,❌𝐍𝐎광고/4k❌ 올리브영 쿠션 10종 꼼꼼~하게 비교해봤습니다,10시엔 디붕
ea-z0kb4GIg,정샘물,정샘물 에센셜 스킨 누더 쿠션,3,신상 컬러(크림) 출시로 라인업 포함,"물광 표현 선호, 건성 피부 (베스트), 지성 피부 (파우더 처리 필수)","투명하고 자연스러운 광, 피부 단점 커버, 깔끔한 지속력","낮은 밀착력 (파우더 필수), 다크닝 (누래짐), 비싼 가격",없음,"건성피부한테는 베스트, 지성 피부한테는 후회템이 될 수도 있을 것 같아요.",N,Y,정상,❌𝐍𝐎광고/4k❌ 올리브영 쿠션 10종 꼼꼼~하게 비교해봤습니다,10시엔 디붕
ea-z0kb4GIg,힌스,힌스 커버 마스터 핑크 쿠션,3,올리브영 신상 쿠션 라인업,"묵직하고 광나는 세미 글로우 선호, 높은 커버력 선호, 파우더 처리 가능","높은 커버력, 매끈한 피부결 표현, 쫀쫀하고 힘 있는 제형","다크닝 심함, 지속력 아쉬움 (파우더 필수), 양 조절 어려움",없음,파우더 처리에 따라서 지속력이 좀 많이 달라져요. 근데 만약에 난 파우더에 unk&gt;unk한 느낌 너무 싫다. 파우더 적게 쓰고 싶다 이러시면 수정화장 또 중간중간 해 주시면 돼요.,N,Y,정상,❌𝐍𝐎광고/4k❌ 올리브영 쿠션 10종 꼼꼼~하게 비교해봤습니다,10시엔 디붕
ea-z0kb4GIg,비디비치,비디비치 블랙 퍼펙션 커버 핏 쿠션,4,올리브영 신상 쿠션 라인업,"자연스러운 표현 선호, 은은한 윤광 선호, 건성부터 지성까지","시간 지날수록 예쁜 윤광, 다크닝 거의 없음, 자연스러운 피부 표현, 높은 퀄리티",높지 않은 잡티 커버력,헤라 블랙 쿠션의 특징을 살짝 닮은 느낌,난 자연스러운 표현이 좋은데 그렇다고 너무 막 축축하거나 광나는 건 싫고 그냥 딱 톱한 느낌만 없을 정도로 용광이 났으면 좋겠다 하시는 분들 이게 딱이에요.,N,Y,정상,❌𝐍𝐎광고/4k❌ 올리브영 쿠션 10종 꼼꼼~하게 비교해봤습니다,10시엔 디붕
ea-z0kb4GIg,자빈드서울,자빈드서울 윙크 쿠션,4,올리브영 신상 쿠션 라인업,"매트하지만 두껍지 않은 표현 선호, 자연스러운 피부 표현 선호","얇게 발림, 다크닝 없음, 매끈한 피부 표현, 매트하지만 답답함 없음","낮은 커버력, 레이어링 어려움","비디비치보다 윤광이 덜하고 더 매트함, 기존 윙크 쿠션의 리뉴얼 버전 같음",나는 매트한게 좋은데 unk&gt;unk하거나 두꺼운 느낌은 싫다 하시면 이 쿠션 가셔야 돼요.,N,Y,정상,❌𝐍𝐎광고/4k❌ 올리브영 쿠션 10종 꼼꼼~하게 비교해봤습니다,10시엔 디붕
ea-z0kb4GIg,바닐라코,바닐라코 에센스 스킨 듀 쿠션,4,올리브영 신상 쿠션 라인업,"반딱반딱한 광 선호, 극건성 피부, 하이라이터 용도","극강의 오일리한 광채, 건성 피부에 적합","낮은 커버력, 요철 부각, 다크닝, 머리카락 쓸림","하이라이터 스틱 6 + 밤 타입 파운데이션 4 섞은 정도, 헤라 하이라이터 쿠션과 용도 다름",진짜 반딱반딱한 광 좋아하시는 분들이거나 아니면 내 피부는 건조해서 뭘 발라도 건조하다. 아니면 뭘 발라도 강이 안 난다. 그러신 분들이라면 요거 한번 써 보세요.,N,Y,정상,❌𝐍𝐎광고/4k❌ 올리브영 쿠션 10종 꼼꼼~하게 비교해봤습니다,10시엔 디붕
ea-z0kb4GIg,어뮤즈,어뮤즈 에어리 포어 커버 쿠션,2,올리브영 신상 쿠션 라인업,"높은 커버력 선호, 매트한 표현 선호, 유분감 있는 피부, 수정화장 가능","최고의 잡티/모공 커버력, 요철 커버, 매트한 마무리","유분감 컨트롤 약함, 다크닝 심함, 예민/건성 피부에 자극",없음,난 좀 무너질 때 톤업패도로 닦아 내고 수정하자 할 수 있다 하시면 이거 잘 쓰실 거 같은데 그렇다고 해도 건조한 피부는 어려울 것 같아요.,N,Y,정상,❌𝐍𝐎광고/4k❌ 올리브영 쿠션 10종 꼼꼼~하게 비교해봤습니다,10시엔 디붕
ea-z0kb4GIg,투슬래시포,투슬래시포 엔젤릭 새틴 쿠션,2,안 좋은 리뷰가 많아 원인 파악 위해 선정,"모공이 없고 피부가 좋은 사람, 바르는 스킬이 있는 사람","높은 잡티 커버력, 세미 매트 마무리","바르는 스킬 필요, 양 조절 어려움, 낮은 모공 커버력, 건성 피부에 들뜸/쓸림",없음,이게 제가 느꼈을 때 포지셔닝이 좀 애매해요. 왜냐면 이게 아쉬운 점이 모공 커버력이고 강점이 잡티 커버잖아요. 근데 보통 모공이 없는 사람들은 건성이 많고 건성은 또 잡티가 없는 경우가 많아.,N,Y,정상,❌𝐍𝐎광고/4k❌ 올리브영 쿠션 10종 꼼꼼~하게 비교해봤습니다,10시엔 디붕
ea-z0kb4GIg,더샘,더샘 스킨 퍼펙션 글루타치온 토닝 쿠션,3,겉은 광이 나고 속은 잡아주는 제형으로 지성 피부의 광채 표현을 위해 선정,지성 피부 및 핑크빛 없는 옐로우 베이스의 밝은 호수 선호자,붉은기 없는 밝은 색감과 오일 미스트를 섞은 듯한 투명한 광택,"낮은 모공 커버력, 요철 부각 및 건성 피부 속건조 유발",오늘 리뷰 제품 중 유일하게 밝으면서 핑크빛이 없는 옐로우 베이스 제품,"""겉으로는 유분감이 나와 보이는데 모공 끼임과 주름 끼임이 살짝씩 있는 거야.""",N,Y,정상,❌𝐍𝐎광고/4k❌ 올리브영 쿠션 10종 꼼꼼~하게 비교해봤습니다,10시엔 디붕
bP8r9yJjvnQ,라네즈,라네즈 네오 쿠션 뮤이,5,제품력은 압도적 1등이나 마켓 타이밍(9월)과 계절감 때문에 눈물을 머금고 거절,"모공 고민러, 얇고 가벼운 밀착 선호자","스미듯이 발리는 신기술, 피부 편안함",9월 신상들 사이에서의 화제성 부족,없음,"""4계절 내내 좋지만, 신상들이 쏟아지는 9월에 이걸 쟁여두라고 하기엔 조금 어려울 수 있겠다.""",N,Y,정상,"할말졸라많음⚠️ 역대급 솔직한😅 올영세일 광고거절템 모음.zip (NEW 쿠션거절만 15개?! 스킨케어템부터 선쿠션, 신상색조 & 내돈내산 추천템! 올리브영 추천템 싹 다!)",HOONION
VhKUu3BGBo8,지베르니,지베르니 밀착 커버 쿠션,4,"갓성비 여름 쿠션, 얇고 밀착력 좋은 세미매트 제형","여름, 세미매트 선호, 모공/요철 커버 원하는 사람","얇은 발림성, 밀착력, 모공/요철 블러링 효과","컬러가 어둡게 나옴, 완벽한 커버는 아님","보통 대중에서 많이 나오는 21호인데 이게 지베름이 21호거든요. 그러니까 생각보다 어둡게 나온 거, 지베르니 21호거든요. 그냥 내추럴한 스타일이고 라네지는 확실히 얼굴 톤을 확실히 확 밝혀 주네요.",촉촉에서는 매트에 살짝 가까운 정도의 요런 요런 느낌이에요.,N,Y,정상,"로드샵 TOP 10‼️ ""2-3만원대"" 👑갓성비 여름 쿠션👑 건성|악건성|지성|수부지| 쿠션유목민 모두 집중‼️",Hong's MakeuPlay 홍이모
VhKUu3BGBo8,라네즈,라네즈 네오 쿠션 뮤이,4,"네오쿠션 중간 타입 신상, 여름에 편안하게 바르기 좋음","건성, 여름, 화사한 21호 선호, 얇고 촉촉한 글로우 선호","얇고 촉촉함, 화사한 컬러감, 여름에 편안함",커버력이 높지 않음,"라네즈 매트 완전 네오 쿠션이랑 그 쿠션 있잖아요. 거기에 중간 타입의 쿠션, 로맨의 그 아이 느낌은 아니에요. 그것보다는 훨씬 더 커버력이라든가 아니면 쿠션으로서의 존재감은 더 있어요., 지베르니 21호거든요. 그냥 내추럴한 스타일이고 라네지는 확실히 얼굴 톤을 확실히 확 밝혀 주네요.","얇아서 밝기를 몇 토에 맞춰야 할지 궁금해요. 밝은 피부시면은 사실 크게 성공 있으셔도 될 거 같고 피부톤이 어두우신 분들 있죠. 23호, 24호 이렇게 약간 어두우신 분들은 살짝 톤업 한 치수 정도 높은 거 쓰셔도 약간 톤업 효과와 함께 괜찮아. 쓸 만할 것 같고 봐뒀다가 직접 테스트해 보는게 사실 제일 좋죠.",N,Y,정상,"로드샵 TOP 10‼️ ""2-3만원대"" 👑갓성비 여름 쿠션👑 건성|악건성|지성|수부지| 쿠션유목민 모두 집중‼️",Hong's MakeuPlay 홍이모
VhKUu3BGBo8,클리오,클리오 킬커버 메쉬 블러 쿠션,4,"갓성비 여름 쿠션, 높은 커버력과 촉촉함","커버력 중시, 촉촉한 윤광 선호, 붉은기 커버 원하는 사람","높은 커버력, 촉촉한 윤광, 쉬운 블렌딩",화장한 느낌이 있음,"에이프릴도 쓰기 쉽다. 한번 착 발랐는데 되게 그 클리오랑 비슷했다고 느꼈었거든요., 커버력이 얘가 제일 낮고. 그다음 중간 정도. 그다음에 클리오 정도. 요렇게 된다고 생각해요. 물론 개인 차이는 있어요, 여러분. 클리오보다는 저는 커버력은 조금 낮다고 생각해요.","촉촉한데 그 광이 되게 직접적인 그런 촉촉함이 아니라 역시나 윤광이고 되게 허해 가지고 여러분들이 약간 되게 어, 뭐야? 저거 또 많이 바른 거 아니야? 이랬을 거예요, 아마. 그리고 시간이 지나면 다시 또 지금 보시면은 처음 발랐을 때보다 그 허했던게 다시 또 쫙 스며들죠.",N,Y,정상,"로드샵 TOP 10‼️ ""2-3만원대"" 👑갓성비 여름 쿠션👑 건성|악건성|지성|수부지| 쿠션유목민 모두 집중‼️",Hong's MakeuPlay 홍이모
